Ref,Val,Package,PosX,PosY,Rot,Side
"JP1","JUMPER","GAP",186.130000,-40.890000,0.000000,top
"STAR_1","STAR_FRONT","STAR",95.932500,-140.557500,0.000000,top
"SW_RST1","SWITCH_PUSH","SW_SPST_B3U-1000P",194.500000,-41.450000,270.000000,top
"U1","ATmega32U4-MU","QFN-44-1EP_7x7mm_P0.5mm_EP5.2x5.2mm",175.895000,-42.545000,0.000000,top
