Ref,Val,Package,PosX,PosY,Rot,Side
"JP2","JUMPER","GAP",192.722500,-34.925000,270.000000,bottom
"STAR_2","STAR_BACK","STAR",95.932500,-140.557500,180.000000,bottom
"U2","MCP23018-E_SO","SOIC127P1030X265-28N",178.435000,-41.275000,0.000000,bottom
